,Value (kWh),notes,Date,time,Day,Temp_max,Temp_avg,Temp_min,Dew_max,Dew_avg,Dew_min,Hum_max,Hum_avg,Hum_min,Wind_max,Wind_avg,Wind_min,Press_max,Press_avg,Press_min,Precipit,day_of_week,year
9913,1.41,weekday,2017-07-19,01:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9914,1.014,weekday,2017-07-19,02:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9915,1.089,weekday,2017-07-19,03:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9916,0.75,weekday,2017-07-19,04:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9917,0.48,weekday,2017-07-19,05:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9918,0.486,weekday,2017-07-19,06:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9919,0.313,weekday,2017-07-19,07:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9920,0.2689999999999999,weekday,2017-07-19,08:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9921,0.26,weekday,2017-07-19,09:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9922,0.286,weekday,2017-07-19,10:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9923,0.248,weekday,2017-07-19,11:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9924,0.303,weekday,2017-07-19,12:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9925,0.258,weekday,2017-07-19,13:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9926,0.23,weekday,2017-07-19,14:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9927,0.746,weekday,2017-07-19,15:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9928,2.4090000000000003,weekday,2017-07-19,16:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9929,4.678999999999999,weekday,2017-07-19,17:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9930,4.505,weekday,2017-07-19,18:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9931,3.977,weekday,2017-07-19,19:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9932,3.052,weekday,2017-07-19,20:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9933,2.239,weekday,2017-07-19,21:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9934,2.484,weekday,2017-07-19,22:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9935,1.934,weekday,2017-07-19,23:00:00,19,92,83.8,75,76,74.3,72,94,74.2,53,14,3.8,0,30.0,30.0,29.9,0.68,2,2017
9936,1.601,weekday,2017-07-20,00:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9937,1.374,weekday,2017-07-20,01:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9938,1.29,weekday,2017-07-20,02:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9939,0.789,weekday,2017-07-20,03:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9940,1.077,weekday,2017-07-20,04:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9941,0.679,weekday,2017-07-20,05:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9942,0.253,weekday,2017-07-20,06:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9943,0.317,weekday,2017-07-20,07:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9944,0.272,weekday,2017-07-20,08:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9945,0.273,weekday,2017-07-20,09:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9946,0.289,weekday,2017-07-20,10:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9947,0.231,weekday,2017-07-20,11:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9948,0.303,weekday,2017-07-20,12:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9949,0.286,weekday,2017-07-20,13:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9950,0.262,weekday,2017-07-20,14:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9951,0.6829999999999999,weekday,2017-07-20,15:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9952,2.8510000000000004,weekday,2017-07-20,16:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9953,4.948,weekday,2017-07-20,17:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9954,4.9319999999999995,weekday,2017-07-20,18:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9955,4.246,weekday,2017-07-20,19:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9956,3.5669999999999997,weekday,2017-07-20,20:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9957,2.7510000000000003,weekday,2017-07-20,21:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9958,1.899,weekday,2017-07-20,22:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9959,1.75,weekday,2017-07-20,23:00:00,20,95,86.7,77,77,74.2,71,96,68.0,47,13,4.8,0,30.0,29.9,29.9,0.0,3,2017
9960,1.43,weekday,2017-07-21,00:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9961,1.4340000000000002,weekday,2017-07-21,01:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9962,1.479,weekday,2017-07-21,02:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9963,0.6409999999999999,weekday,2017-07-21,03:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9964,0.977,weekday,2017-07-21,04:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9965,0.603,weekday,2017-07-21,05:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9966,0.4039999999999999,weekday,2017-07-21,06:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9967,0.539,weekday,2017-07-21,07:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9968,0.391,weekday,2017-07-21,08:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9969,0.825,weekday,2017-07-21,09:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9970,0.6940000000000001,weekday,2017-07-21,10:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9971,0.619,weekday,2017-07-21,11:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9972,0.406,weekday,2017-07-21,12:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9973,0.3339999999999999,weekday,2017-07-21,13:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9974,0.471,weekday,2017-07-21,14:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9975,1.4480000000000002,weekday,2017-07-21,15:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9976,1.156,weekday,2017-07-21,16:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9977,2.211,weekday,2017-07-21,17:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9978,1.784,weekday,2017-07-21,18:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9979,1.638,weekday,2017-07-21,19:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9980,1.081,weekday,2017-07-21,20:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9981,1.565,weekday,2017-07-21,21:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9982,0.621,weekday,2017-07-21,22:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9983,0.898,weekday,2017-07-21,23:00:00,21,95,85.3,77,77,74.5,72,90,71.1,47,18,5.6,0,29.9,29.9,29.8,0.0,4,2017
9984,0.779,weekend,2017-07-22,00:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9985,0.809,weekend,2017-07-22,01:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9986,0.253,weekend,2017-07-22,02:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9987,0.4639999999999999,weekend,2017-07-22,03:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9988,0.524,weekend,2017-07-22,04:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9989,0.237,weekend,2017-07-22,05:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9990,0.2019999999999999,weekend,2017-07-22,06:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9991,0.249,weekend,2017-07-22,07:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9992,0.509,weekend,2017-07-22,08:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9993,0.23,weekend,2017-07-22,09:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9994,0.2239999999999999,weekend,2017-07-22,10:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9995,0.218,weekend,2017-07-22,11:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9996,0.289,weekend,2017-07-22,12:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9997,0.627,weekend,2017-07-22,13:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9998,0.83,weekend,2017-07-22,14:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
9999,1.419,weekend,2017-07-22,15:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10000,1.118,weekend,2017-07-22,16:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10001,1.72,weekend,2017-07-22,17:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10002,1.547,weekend,2017-07-22,18:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10003,0.977,weekend,2017-07-22,19:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10004,0.923,weekend,2017-07-22,20:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10005,0.556,weekend,2017-07-22,21:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10006,0.563,weekend,2017-07-22,22:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10007,0.5710000000000001,weekend,2017-07-22,23:00:00,22,94,81.7,74,78,74.1,69,97,79.2,53,23,6.6,0,29.9,29.8,29.8,0.5,5,2017
10008,0.487,weekend,2017-07-23,00:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10009,0.26,weekend,2017-07-23,01:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10010,0.501,weekend,2017-07-23,02:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10011,0.183,weekend,2017-07-23,03:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10012,0.31,weekend,2017-07-23,04:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10013,0.293,weekend,2017-07-23,05:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10014,0.1639999999999999,weekend,2017-07-23,06:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10015,0.262,weekend,2017-07-23,07:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10016,0.2269999999999999,weekend,2017-07-23,08:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10017,0.186,weekend,2017-07-23,09:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10018,0.298,weekend,2017-07-23,10:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10019,0.174,weekend,2017-07-23,11:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10020,0.236,weekend,2017-07-23,12:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10021,0.608,weekend,2017-07-23,13:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10022,0.957,weekend,2017-07-23,14:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10023,1.386,weekend,2017-07-23,15:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10024,1.152,weekend,2017-07-23,16:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10025,2.274,weekend,2017-07-23,17:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10026,1.837,weekend,2017-07-23,18:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10027,1.6469999999999998,weekend,2017-07-23,19:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10028,1.016,weekend,2017-07-23,20:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10029,0.98,weekend,2017-07-23,21:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10030,0.971,weekend,2017-07-23,22:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10031,0.5579999999999999,weekend,2017-07-23,23:00:00,23,92,85.0,79,77,74.5,72,90,71.5,54,16,6.8,0,29.9,29.8,29.7,0.9,6,2017
10032,0.5670000000000001,weekday,2017-07-24,00:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10033,0.485,weekday,2017-07-24,01:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10034,0.509,weekday,2017-07-24,02:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10035,0.264,weekday,2017-07-24,03:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10036,0.193,weekday,2017-07-24,04:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10037,0.285,weekday,2017-07-24,05:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10038,0.198,weekday,2017-07-24,06:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10039,0.187,weekday,2017-07-24,07:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10040,0.275,weekday,2017-07-24,08:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10041,0.192,weekday,2017-07-24,09:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10042,0.203,weekday,2017-07-24,10:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10043,0.252,weekday,2017-07-24,11:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10044,0.2019999999999999,weekday,2017-07-24,12:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10045,0.424,weekday,2017-07-24,13:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10046,0.708,weekday,2017-07-24,14:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10047,1.113,weekday,2017-07-24,15:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10048,1.511,weekday,2017-07-24,16:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10049,1.999,weekday,2017-07-24,17:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10050,1.854,weekday,2017-07-24,18:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10051,1.575,weekday,2017-07-24,19:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10052,1.252,weekday,2017-07-24,20:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10053,0.972,weekday,2017-07-24,21:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10054,0.601,weekday,2017-07-24,22:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10055,0.906,weekday,2017-07-24,23:00:00,24,95,86.7,80,76,72.9,68,85,65.4,41,13,7.2,5,29.9,29.9,29.8,0.17,0,2017
10056,0.856,weekday,2017-07-25,00:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10057,0.2689999999999999,weekday,2017-07-25,01:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10058,0.492,weekday,2017-07-25,02:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10059,0.177,weekday,2017-07-25,03:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10060,0.376,weekday,2017-07-25,04:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10061,0.271,weekday,2017-07-25,05:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10062,0.173,weekday,2017-07-25,06:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10063,0.254,weekday,2017-07-25,07:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10064,0.2339999999999999,weekday,2017-07-25,08:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10065,0.272,weekday,2017-07-25,09:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10066,0.2339999999999999,weekday,2017-07-25,10:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10067,0.242,weekday,2017-07-25,11:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10068,0.19,weekday,2017-07-25,12:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10069,0.315,weekday,2017-07-25,13:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10070,0.879,weekday,2017-07-25,14:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10071,1.034,weekday,2017-07-25,15:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10072,1.067,weekday,2017-07-25,16:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10073,1.828,weekday,2017-07-25,17:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10074,1.7180000000000002,weekday,2017-07-25,18:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10075,1.077,weekday,2017-07-25,19:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10076,1.442,weekday,2017-07-25,20:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10077,1.061,weekday,2017-07-25,21:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10078,0.741,weekday,2017-07-25,22:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10079,0.747,weekday,2017-07-25,23:00:00,25,94,86.0,78,76,74.3,72,88,69.0,50,14,7.9,3,30.0,29.9,29.9,0.0,1,2017
10080,0.98,weekday,2017-07-26,00:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
10081,0.508,weekday,2017-07-26,01:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
10082,0.45,weekday,2017-07-26,02:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
10083,0.521,weekday,2017-07-26,03:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
10084,0.309,weekday,2017-07-26,04:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
10085,0.179,weekday,2017-07-26,05:00:00,26,95,86.1,78,75,73.2,70,87,66.6,44,18,7.2,0,30.0,29.9,29.9,0.0,2,2017
